Entity,Code,Year,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders
Mexico,MEX,2013,628.50354,181.64467,197.93694,50.733585,341.20087
Mexico,MEX,2014,630.33264,181.72827,197.99176,50.697155,337.28888
Mexico,MEX,2015,631.1134,181.80547,197.96837,50.735195,335.36716
Mexico,MEX,2016,630.43134,181.84027,197.79546,50.985786,334.84277
Mexico,MEX,2017,629.66,181.77278,197.65955,51.26873,334.58115
Mexico,MEX,2018,629.8343,181.64809,197.67488,51.41861,334.83392
Mexico,MEX,2019,630.57764,181.26976,197.74222,51.58207,335.56158
Micronesia (country),FSM,1990,473.0378,172.859,56.85184,16.340254,375.19882
Micronesia (country),FSM,1991,473.11157,173.49762,56.876255,16.41137,375.10788
Micronesia (country),FSM,1992,472.6332,173.9509,56.842613,16.38283,375.16034
Micronesia (country),FSM,1993,472.06555,174.35587,56.93355,16.44161,375.44882
Micronesia (country),FSM,1994,471.4371,174.47958,56.87719,16.49188,375.54877
Micronesia (country),FSM,1995,470.771,174.54016,57.00225,16.540464,375.7891
Micronesia (country),FSM,1996,469.75018,174.18419,57.03954,16.500374,376.25568
Micronesia (country),FSM,1997,467.43002,173.93645,56.998615,16.50962,377.04874
Micronesia (country),FSM,1998,464.91586,172.97359,56.915104,16.570082,377.75208
Micronesia (country),FSM,1999,462.55673,172.607,56.89288,16.499882,377.93222
Micronesia (country),FSM,2000,460.9176,172.12988,56.851627,16.511719,378.40695
Micronesia (country),FSM,2001,459.618,172.21744,56.9029,16.521454,378.25864
Micronesia (country),FSM,2002,458.12387,172.64783,56.82675,16.558918,376.96124
Micronesia (country),FSM,2003,456.66312,173.3718,56.80174,16.674362,376.00845
Micronesia (country),FSM,2004,455.5974,173.91309,56.864113,16.691835,374.94247
Micronesia (country),FSM,2005,454.3384,174.2171,56.794647,16.766394,374.86224
Micronesia (country),FSM,2006,453.01114,174.21591,56.8033,16.815386,375.2164
Micronesia (country),FSM,2007,451.8052,174.35373,56.805943,16.802607,376.25076
Micronesia (country),FSM,2008,450.0463,174.17584,56.847965,16.799316,377.51666
Micronesia (country),FSM,2009,449.08832,174.08995,56.873913,16.811565,378.8307
Micronesia (country),FSM,2010,448.163,174.20465,56.889923,16.840227,379.96094
Micronesia (country),FSM,2011,447.9696,173.87514,56.894905,16.857607,380.9234
Micronesia (country),FSM,2012,447.69608,173.60243,56.864952,16.916328,381.9998
Micronesia (country),FSM,2013,447.50345,173.18364,56.87239,16.92889,383.2602
Micronesia (country),FSM,2014,447.38425,173.09004,56.780285,16.98196,384.64566
Micronesia (country),FSM,2015,447.0079,172.9056,56.73419,16.998377,384.84082
Micronesia (country),FSM,2016,446.46884,173.41931,56.717636,17.133945,383.44284
Micronesia (country),FSM,2017,446.10458,173.61757,56.736336,17.19742,382.36646
Micronesia (country),FSM,2018,446.6665,173.218,56.714237,17.185099,382.89825
Micronesia (country),FSM,2019,448.35782,172.42331,56.650066,17.253693,384.40808
Middle East & North Africa (WB),,1990,785.75085,160.78233,165.23672,39.76218,495.23926
Middle East & North Africa (WB),,1991,785.0727,160.65993,165.34416,39.705246,495.12445
Middle East & North Africa (WB),,1992,784.09314,160.53859,165.40254,39.612774,494.70618
Middle East & North Africa (WB),,1993,783.33044,160.43259,165.39178,39.546185,494.7234
Middle East & North Africa (WB),,1994,782.7547,160.42053,165.47697,39.55312,494.977
Middle East & North Africa (WB),,1995,782.3235,160.43767,165.5454,39.596527,495.1593
Middle East & North Africa (WB),,1996,780.74176,160.51949,165.51228,39.695797,494.0779
Middle East & North Africa (WB),,1997,777.3217,160.73744,165.52458,39.798306,491.52252
Middle East & North Africa (WB),,1998,773.5578,160.81297,165.58362,39.92497,488.67126
Middle East & North Africa (WB),,1999,770.42633,161.00903,165.6021,40.067112,486.3541
Middle East & North Africa (WB),,2000,769.10345,160.9662,165.70457,40.216545,485.5243
Middle East & North Africa (WB),,2001,769.32153,160.99768,165.70216,40.46943,485.69287
Middle East & North Africa (WB),,2002,769.75415,160.99944,165.69719,40.860653,486.0628
Middle East & North Africa (WB),,2003,770.3948,160.90976,165.63907,41.312725,486.45123
Middle East & North Africa (WB),,2004,771.0882,160.87814,165.7143,41.7769,486.88422
Middle East & North Africa (WB),,2005,771.8597,160.90227,165.7347,42.213585,487.46237
Middle East & North Africa (WB),,2006,772.8789,160.88713,165.74902,42.632362,489.74323
Middle East & North Africa (WB),,2007,774.23126,160.96426,165.68736,43.244614,494.3011
Middle East & North Africa (WB),,2008,775.5661,161.08917,165.6178,43.821167,499.58835
Middle East & North Africa (WB),,2009,776.8237,161.21161,165.57552,44.336685,504.25665
Middle East & North Africa (WB),,2010,777.74554,161.23236,165.5189,44.682873,506.73215
Middle East & North Africa (WB),,2011,779.77954,161.28224,165.41504,44.98424,507.41046
Middle East & North Africa (WB),,2012,784.75604,161.37053,165.35814,45.354046,508.62128
Middle East & North Africa (WB),,2013,790.4307,161.40068,165.30266,45.66968,510.04538
Middle East & North Africa (WB),,2014,795.06396,161.47102,165.26546,45.96338,511.02432
Middle East & North Africa (WB),,2015,796.5912,161.48576,165.222,46.241207,511.2883
Middle East & North Africa (WB),,2016,794.8209,161.45709,165.07286,46.574394,507.4934
Middle East & North Africa (WB),,2017,792.6433,161.40129,165.05855,46.821457,503.62943
Middle East & North Africa (WB),,2018,791.57697,161.3003,164.91277,46.858517,503.83963
Middle East & North Africa (WB),,2019,790.76013,161.18654,164.76611,46.827393,505.5568
Middle income (WB),,1990,528.249,186.66974,89.440285,24.109386,364.84207
Middle income (WB),,1991,534.7658,186.7577,89.65663,24.166761,365.37323
Middle income (WB),,1992,539.7556,186.80309,89.90714,24.260675,365.9508
Middle income (WB),,1993,543.1657,186.85777,90.19723,24.360615,366.70245
Middle income (WB),,1994,544.9843,186.89574,90.46929,24.496704,367.4424
Middle income (WB),,1995,545.13416,186.88771,90.77714,24.640957,368.17645
Middle income (WB),,1996,542.91187,186.87474,91.05952,24.815542,370.559
Middle income (WB),,1997,538.55725,186.76576,91.31045,25.011993,375.44473
Middle income (WB),,1998,533.3779,186.72046,91.53638,25.22678,381.3238
Middle income (WB),,1999,528.686,186.6841,91.72405,25.461733,386.63312
Middle income (WB),,2000,525.69574,186.68628,91.913994,25.700274,389.86136
Middle income (WB),,2001,524.60394,186.71022,92.09125,25.968971,390.25397
Middle income (WB),,2002,524.4357,186.79062,92.2854,26.293997,388.89633
Middle income (WB),,2003,524.6818,186.80908,92.48817,26.664211,386.60117
Middle income (WB),,2004,524.6653,186.92213,92.69996,27.062473,384.49628
Middle income (WB),,2005,523.7364,187.00456,92.926186,27.468555,383.54385
Middle income (WB),,2006,520.3613,187.25174,93.17253,27.921095,383.44058
Middle income (WB),,2007,514.58655,187.68011,93.433044,28.474972,383.33963
Middle income (WB),,2008,508.32794,188.10178,93.739586,29.07681,383.27542
Middle income (WB),,2009,503.4008,188.44167,94.13602,29.698738,383.20682
Middle income (WB),,2010,501.4516,188.60289,94.57415,30.286163,383.12683
Middle income (WB),,2011,502.7801,188.64853,95.020424,30.845798,381.63126
Middle income (WB),,2012,505.74988,188.48007,95.477356,31.42729,378.15726
Middle income (WB),,2013,509.36703,188.3257,95.96091,32.026352,374.21768
Middle income (WB),,2014,512.6554,188.15971,96.47309,32.642956,371.17468
Middle income (WB),,2015,514.6103,188.09843,96.970184,33.250675,370.4816
Middle income (WB),,2016,514.7078,189.44781,97.42312,34.023617,374.42526
Middle income (WB),,2017,514.50616,190.71983,97.84787,34.67054,378.50143
Middle income (WB),,2018,514.0594,190.58737,98.300125,35.07691,378.95618
Middle income (WB),,2019,512.6989,190.191,98.79087,35.371906,377.93237
Moldova,MDA,1990,635.9762,173.48973,111.80155,26.30462,391.90457
Moldova,MDA,1991,630.6731,173.06886,111.70735,25.807585,391.87204
Moldova,MDA,1992,625.24066,172.82301,111.8994,25.229424,391.7891
Moldova,MDA,1993,620.2251,172.58273,111.78241,24.725616,391.82358
Moldova,MDA,1994,615.5349,172.17165,112.0288,24.08653,391.6066
Moldova,MDA,1995,611.74896,171.97371,111.916916,23.511927,391.7261
Moldova,MDA,1996,608.3837,171.44264,111.80164,22.796202,391.69424
Moldova,MDA,1997,604.8507,171.05429,111.90706,21.971111,391.8449
Moldova,MDA,1998,600.79926,170.87799,111.83244,21.190594,391.94638
Moldova,MDA,1999,597.1655,170.43692,111.818184,20.652004,391.69928
Moldova,MDA,2000,593.1141,170.16383,111.94985,20.374374,392.08423
Moldova,MDA,2001,588.3937,170.01628,112.026215,20.372213,391.70148
Moldova,MDA,2002,582.3614,169.748,112.062805,20.434086,391.53513
Moldova,MDA,2003,576.2831,169.56143,112.02051,20.534792,391.19095
Moldova,MDA,2004,570.55066,169.67801,112.11388,20.589596,390.97906
Moldova,MDA,2005,565.8763,169.69147,112.02924,20.625397,391.225
Moldova,MDA,2006,561.47144,169.81477,112.14937,20.818062,391.31097
Moldova,MDA,2007,556.34534,170.07596,112.04196,21.109121,391.48193
Moldova,MDA,2008,552.3114,170.49481,112.12169,21.419462,391.19153
Moldova,MDA,2009,548.5167,170.71815,112.05591,21.75644,391.2146
Moldova,MDA,2010,546.34686,170.64934,112.111336,21.970499,391.609
Moldova,MDA,2011,545.44476,171.17534,112.21109,22.287529,391.71063
Moldova,MDA,2012,544.81213,171.24959,112.22979,22.643227,391.6925
Moldova,MDA,2013,543.73834,171.6718,112.2054,22.948404,391.88232
Moldova,MDA,2014,543.16345,172.01566,112.320625,23.306526,391.9995
Moldova,MDA,2015,542.6601,172.00294,112.24433,23.568863,391.75284
Moldova,MDA,2016,543.4351,172.4432,112.11186,23.81598,391.2592
Moldova,MDA,2017,544.62427,172.64514,112.15042,23.967838,390.26306
Moldova,MDA,2018,543.3224,172.85194,112.30451,24.17689,390.25717
Moldova,MDA,2019,540.8286,172.97597,112.205925,24.426199,390.62427
Monaco,MCO,1990,723.2556,188.60472,194.20398,151.68143,521.54865
Monaco,MCO,1991,722.86426,188.14189,194.01396,151.82301,521.12195
Monaco,MCO,1992,722.496,187.98233,193.94427,152.311,521.1176
Monaco,MCO,1993,721.8027,187.65648,193.91893,152.67958,520.8422
Monaco,MCO,1994,721.82605,187.56921,193.90308,153.11688,520.56793
Monaco,MCO,1995,721.26105,187.67558,193.71559,153.58365,520.5679
Monaco,MCO,1996,720.7867,187.3945,193.8051,153.95059,520.51135
Monaco,MCO,1997,720.03284,187.44716,193.71896,154.68054,520.5943
Monaco,MCO,1998,719.03314,187.25566,193.87445,155.38564,520.761
Monaco,MCO,1999,718.4875,186.98448,193.47742,156.01518,520.8518
Monaco,MCO,2000,717.74335,186.95367,193.49095,156.77325,521.07025
Monaco,MCO,2001,716.9476,186.90508,193.41927,157.82782,521.15894
Monaco,MCO,2002,716.68604,186.6842,193.57115,159.27632,521.6117
Monaco,MCO,2003,716.15533,186.6051,193.53769,160.86662,521.8578
Monaco,MCO,2004,715.3605,186.63193,193.66518,162.27979,522.2408
Monaco,MCO,2005,715.3093,186.50826,193.41954,163.4239,522.5765
Monaco,MCO,2006,715.5475,186.4264,193.38943,164.452,522.3332
Monaco,MCO,2007,716.19806,186.26273,193.40724,165.71214,521.936
Monaco,MCO,2008,717.4584,186.36682,193.58032,167.09026,521.85126
Monaco,MCO,2009,718.0525,186.25845,193.57977,168.17717,521.05457
Monaco,MCO,2010,718.78064,186.2813,193.64314,169.39195,521.43005
Monaco,MCO,2011,719.009,186.37422,193.65141,170.53673,522.074
Monaco,MCO,2012,719.6152,186.51399,193.69841,171.77902,523.3998
Monaco,MCO,2013,720.176,186.41447,193.66463,173.43286,524.52435
Monaco,MCO,2014,720.4394,186.59793,193.7314,174.94963,525.7857
Monaco,MCO,2015,720.3663,186.77637,193.65584,176.50758,526.311
Monaco,MCO,2016,719.1517,186.9627,193.51196,178.87003,525.92694
Monaco,MCO,2017,718.4193,187.30318,193.6064,181.07849,525.17206
Monaco,MCO,2018,718.40393,187.61493,193.64558,183.15239,525.84326
Monaco,MCO,2019,719.1517,187.83234,193.573,184.88684,526.79407
Mongolia,MNG,1990,702.23004,168.33376,108.22731,21.482876,200.84947
Mongolia,MNG,1991,705.5337,168.59271,108.21668,21.310383,200.89954
Mongolia,MNG,1992,708.39624,168.92422,108.16494,21.110615,201.11606
Mongolia,MNG,1993,711.21216,169.05113,108.17216,20.975348,201.10025
Mongolia,MNG,1994,713.85425,169.1733,108.18734,20.823036,201.29901
Mongolia,MNG,1995,716.5352,169.10919,108.07676,20.793278,201.30396
Mongolia,MNG,1996,718.6534,169.13657,108.17604,20.702229,201.58502
Mongolia,MNG,1997,721.10034,168.93839,108.02408,20.726896,201.86472
Mongolia,MNG,1998,722.83276,168.72743,108.04021,20.65772,202.22757
Mongolia,MNG,1999,724.3462,168.57802,108.11175,20.583515,202.4203
Mongolia,MNG,2000,725.08966,168.439,108.13507,20.65443,202.5112
Mongolia,MNG,2001,725.80725,168.53616,108.11194,20.68714,200.06384
Mongolia,MNG,2002,726.80414,168.75241,108.08811,20.901567,194.83464
Mongolia,MNG,2003,727.3215,169.5895,108.06759,21.171186,188.2125
Mongolia,MNG,2004,727.6726,169.94553,108.17975,21.529613,182.80658
Mongolia,MNG,2005,727.48114,170.24539,108.325676,21.866724,180.27109
Mongolia,MNG,2006,725.40356,170.35443,108.20334,22.161306,180.04964
Mongolia,MNG,2007,722.26605,170.6878,108.327705,22.504692,180.06746
Mongolia,MNG,2008,717.35034,170.84532,108.28318,22.947163,180.37398
Mongolia,MNG,2009,714.2026,170.70131,108.24461,23.429056,180.22505
Mongolia,MNG,2010,712.427,170.76222,108.354324,23.965418,180.1651
Mongolia,MNG,2011,711.5128,171.032,108.29473,24.501228,180.3151
Mongolia,MNG,2012,711.5015,171.83647,108.33516,25.077911,180.63069
Mongolia,MNG,2013,711.2191,172.5967,108.45449,25.77292,181.03813
Mongolia,MNG,2014,710.9684,173.3711,108.29049,26.432716,181.6213
Mongolia,MNG,2015,711.2428,173.86337,108.43625,27.039879,182.2578
Mongolia,MNG,2016,713.1977,174.58842,108.17715,27.5948,193.30449
Mongolia,MNG,2017,714.20374,174.89232,108.46221,28.017416,204.40591
Mongolia,MNG,2018,709.9609,174.98267,108.42946,28.300787,205.35318
Mongolia,MNG,2019,700.2731,175.10106,108.381454,28.54045,205.45448
Montenegro,MNE,1990,468.79712,186.27153,117.32534,32.285686,348.57434
Montenegro,MNE,1991,468.05103,185.52971,117.38778,31.16542,348.94153
Montenegro,MNE,1992,467.42044,184.69742,117.322945,30.125977,349.2314
Montenegro,MNE,1993,466.75665,184.11514,117.34093,29.19914,349.4499
Montenegro,MNE,1994,466.31247,183.60785,117.48231,28.461575,349.66248
Montenegro,MNE,1995,466.13034,183.44382,117.396835,27.978186,349.8036
Montenegro,MNE,1996,466.33777,183.13574,117.405525,27.660007,350.1933
Montenegro,MNE,1997,466.65417,182.99081,117.32773,27.401237,350.594
Montenegro,MNE,1998,467.075,183.04747,117.41637,27.128603,350.82373
Montenegro,MNE,1999,467.07645,182.9501,117.516884,26.984425,350.91553
Montenegro,MNE,2000,467.2582,182.99255,117.45467,26.953615,351.16608
Montenegro,MNE,2001,467.40988,182.93475,117.4168,27.052023,351.11987
Montenegro,MNE,2002,467.49,182.87259,117.292946,27.312502,351.37646
Montenegro,MNE,2003,467.3005,182.99516,117.28479,27.622429,351.68994
Montenegro,MNE,2004,467.30447,183.2306,117.3622,28.031788,352.02682
Montenegro,MNE,2005,466.99112,183.34319,117.32158,28.356075,352.35446
Montenegro,MNE,2006,466.67868,183.49792,117.34435,28.712069,352.33878
Montenegro,MNE,2007,465.69556,183.69873,117.3818,29.14538,352.5672
Montenegro,MNE,2008,464.34314,184.18633,117.4259,29.63013,352.37048
Montenegro,MNE,2009,462.90637,184.41577,117.50745,30.079714,352.43344
Montenegro,MNE,2010,461.99728,184.57442,117.43696,30.46532,352.345
Montenegro,MNE,2011,461.00955,184.5379,117.32649,30.803612,352.31274
Montenegro,MNE,2012,459.73184,184.9247,117.31105,31.111496,351.59634
Montenegro,MNE,2013,458.64484,185.2278,117.2185,31.374205,350.89197
Montenegro,MNE,2014,458.00497,185.45537,117.17203,31.661795,350.63254
Montenegro,MNE,2015,457.38907,185.64001,117.130875,31.952642,349.99777
Montenegro,MNE,2016,458.23065,185.46457,117.19198,32.326435,349.28506
Montenegro,MNE,2017,459.44473,185.3714,117.18085,32.69604,348.22455
Montenegro,MNE,2018,459.39404,185.26196,117.0687,32.907745,348.69403
Montenegro,MNE,2019,458.3942,185.24132,117.18692,33.21832,349.85477
Morocco,MAR,1990,957.83044,154.36314,160.96907,31.934887,443.97427
Morocco,MAR,1991,958.3331,154.44707,161.12656,32.167606,444.55566
Morocco,MAR,1992,958.93695,154.44522,161.1737,32.311924,445.38385
Morocco,MAR,1993,958.88556,154.42099,161.0283,32.472694,445.32495
Morocco,MAR,1994,958.72595,154.3595,161.18042,32.69861,446.48117
Morocco,MAR,1995,958.96655,154.77742,161.32764,32.751286,446.3731
Morocco,MAR,1996,958.99854,154.7375,161.16942,32.89368,446.92856
Morocco,MAR,1997,957.4227,154.94328,161.29462,33.05161,447.15472
Morocco,MAR,1998,955.6461,154.96318,161.15576,33.15216,447.35098
Morocco,MAR,1999,953.83636,154.67963,161.10275,33.265125,447.76517
Morocco,MAR,2000,952.2947,154.9133,161.1197,33.36295,448.0663
Morocco,MAR,2001,951.73126,154.87938,161.32433,33.462257,448.36243
Morocco,MAR,2002,950.21405,154.71643,161.17361,33.639687,448.67294
Morocco,MAR,2003,949.11115,154.491,161.03409,33.838097,449.16534
Morocco,MAR,2004,947.47986,154.33615,161.10558,34.06785,449.6381
Morocco,MAR,2005,946.4696,154.42326,161.11707,34.27675,449.64017
Morocco,MAR,2006,945.3744,154.49301,161.08716,34.455906,449.99255
Morocco,MAR,2007,945.1226,154.23671,161.05475,34.82424,450.23688
Morocco,MAR,2008,944.0006,154.07124,161.275,35.222084,450.45084
Morocco,MAR,2009,943.70953,154.03128,161.02559,35.670067,450.8219
Morocco,MAR,2010,943.2391,153.84851,161.0623,35.99284,450.79382
Morocco,MAR,2011,942.0267,154.01138,160.99371,36.38086,451.432
Morocco,MAR,2012,941.4371,154.1585,160.98418,36.937664,452.99655
Morocco,MAR,2013,940.2748,154.16716,160.71112,37.382317,454.00516
Morocco,MAR,2014,939.2458,154.74481,160.95006,37.808144,455.2301
Morocco,MAR,2015,938.2124,154.89836,160.97244,38.221897,456.08945
Morocco,MAR,2016,937.7331,155.44754,160.60861,38.663666,455.44028
Morocco,MAR,2017,936.4986,155.47992,160.7306,39.14673,455.10828
Morocco,MAR,2018,935.2922,155.38263,160.69292,39.42794,456.6418
Morocco,MAR,2019,934.5825,155.29015,160.63202,39.536774,460.46152
Mozambique,MOZ,1990,830.82916,122.91048,123.001884,13.193927,373.1929
Mozambique,MOZ,1991,832.4037,122.82151,122.908264,13.121457,373.61853
Mozambique,MOZ,1992,834.03406,122.868935,122.97439,13.097838,373.34814
Mozambique,MOZ,1993,834.9898,122.99546,122.98364,13.120171,373.4329
Mozambique,MOZ,1994,835.2449,122.96929,123.11291,13.080599,373.0917
Mozambique,MOZ,1995,836.24945,122.966156,123.063095,13.062612,372.86264
Mozambique,MOZ,1996,837.20764,123.08739,122.9986,13.140016,372.43506
Mozambique,MOZ,1997,838.55664,123.22146,122.885475,13.275945,372.08643
Mozambique,MOZ,1998,840.3137,123.24004,122.7894,13.467548,371.72015
Mozambique,MOZ,1999,841.37787,123.37236,122.60978,13.674824,371.69864
Mozambique,MOZ,2000,841.919,123.335,122.53921,13.862268,371.44144
Mozambique,MOZ,2001,843.51624,123.81704,122.508354,14.045114,371.52438
Mozambique,MOZ,2002,845.5292,124.28658,122.75933,14.324785,371.68134
Mozambique,MOZ,2003,848.4785,125.097496,122.79098,14.540495,372.15475
Mozambique,MOZ,2004,850.73126,125.64772,122.74679,14.87119,372.43063
Mozambique,MOZ,2005,852.7707,126.04788,122.96665,15.102151,373.0191
Mozambique,MOZ,2006,853.8024,126.269844,122.970184,15.278766,373.1009
Mozambique,MOZ,2007,854.62006,126.60034,123.15731,15.418074,373.3204
Mozambique,MOZ,2008,856.03406,127.0144,123.11717,15.674277,373.92963
Mozambique,MOZ,2009,856.9225,126.763054,123.21549,15.834471,374.0076
Mozambique,MOZ,2010,857.86194,127.06119,123.361435,16.064152,374.40063
Mozambique,MOZ,2011,857.8032,126.90936,123.27908,16.269798,375.20605
Mozambique,MOZ,2012,858.00433,127.29271,123.34125,16.459997,376.32465
Mozambique,MOZ,2013,858.5986,127.48613,123.29994,16.801609,377.4872
Mozambique,MOZ,2014,859.44666,127.71008,123.30265,17.041338,378.56247
Mozambique,MOZ,2015,859.4989,127.95588,123.356926,17.243835,379.36356
Mozambique,MOZ,2016,857.7437,127.805275,123.32831,17.463087,380.40274
Mozambique,MOZ,2017,856.9797,127.73301,123.375374,17.58316,381.29395
Mozambique,MOZ,2018,859.55786,127.99945,123.32161,17.722687,381.36234
Mozambique,MOZ,2019,865.3616,128.2202,123.32685,17.854473,381.51675
Myanmar,MMR,1990,299.06238,163.87065,67.93211,12.257445,359.8623
Myanmar,MMR,1991,298.01273,164.00447,68.02293,12.218238,360.11255
Myanmar,MMR,1992,296.58743,164.46497,67.96843,12.187033,360.3851
Myanmar,MMR,1993,295.4782,164.25908,68.06639,12.204511,360.78586
Myanmar,MMR,1994,294.2053,164.35219,67.89756,12.195292,361.19797
Myanmar,MMR,1995,293.20837,164.52786,67.975525,12.198756,361.50934
Myanmar,MMR,1996,291.511,164.74306,67.978134,12.266674,361.9882
Myanmar,MMR,1997,289.3132,165.01485,68.006744,12.379036,362.53827
